data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"03/11/2014";"11:10:00";"71";"sem vítima";"345";"BR-163/MS";"Sul";"Colisão com veículos (frontal)";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"03/11/2014";"11:34:00";"76";"sem vítima";"544";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";0;0;0;0;0;2;0;0;0;0;2;0;0;0;0
"03/11/2014";"02:56:00";"108";"sem vítima";"563";"BR-163/MS";"Sul";"Colisão lateral no mesmo sentido";0;0;0;0;1;0;0;0;0;1;2;0;0;0;0
"03/11/2014";"04:39:00";"136";"com vítima";"131.5";"BR-163/MS";"Norte";"Colisão com veículos (frontal)";1;0;0;0;0;1;0;0;0;0;1;0;0;1;1
"03/11/2014";"05:02:00";"143";"com vítima";"539.9";"BR-163/MS";"Norte";"Colisão lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"03/11/2014";"09:48:00";"178";"sem vítima";"477";"BR-163/MS";"Sul";"Tombamento de moto";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"04/11/2014";"11:03:00";"98";"sem vítima";"615";"BR-163/MS";"Sul";"Colisão lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"05/11/2014";"03:45:00";"192";"com vítima";"264.5";"BR-163/MS";"Sul";"Colisão lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"05/11/2014";"06:54:00";"232";"sem vítima";"264";"BR-163/MS";"Sul";"Colisão com veículos (frontal)";1;0;0;1;0;0;0;0;0;0;3;0;0;0;0
"06/11/2014";"06:42:00";"42";"com vítima";"82";"BR-163/MS";"Norte";"Capotamento";1;0;1;0;0;0;0;0;0;0;1;4;0;0;0
"06/11/2014";"08:44:00";"73";"com vítima";"490";"BR-163/MS";"Sul";"Colisão lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;2;1;0;0;0
"06/11/2014";"04:04:00";"169";"sem vítima";"485";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";0;0;0;0;0;2;0;0;0;0;2;0;0;0;0
"06/11/2014";"04:06:00";"171";"sem vítima";"265.5";"BR-163/MS";"Sul";"Colisão com veículos (traseira)";0;0;0;0;1;1;0;0;0;0;2;0;0;0;0
"06/11/2014";"04:07:00";"172";"sem vítima";"485";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"06/11/2014";"10:37:00";"236";"com vítima";"586";"BR-163/MS";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"07/11/2014";"10:22:00";"114";"com vítima";"125";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";1;0;0;0;0;1;0;0;0;0;1;1;0;0;0
"07/11/2014";"01:24:00";"160";"com vítima";"206";"BR-163/MS";"Sul";"Tombamento";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"07/11/2014";"05:29:00";"223";"com vítima";"463";"BR-163/MS";"Sul";"Outros";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"07/11/2014";"07:37:00";"236";"com vítima";"577";"BR-163/MS";"Norte";"Saídas de pista";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"08/11/2014";"12:26:00";"5";"com vítima";"552";"BR-163/MS";"Norte";"Tombamento de moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"08/11/2014";"04:20:00";"28";"sem vítima";"316.3";"BR-163/MS";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"08/11/2014";"07:08:00";"52";"sem vítima";"569";"BR-163/MS";"Sul";"Colisão c/ obstáculos";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"08/11/2014";"08:33:00";"68";"com vítima";"105";"BR-163/MS";"Sul";"Tombamento";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"08/11/2014";"08:45:00";"74";"sem vítima";"104";"BR-163/MS";"Norte";"Tombamento";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"08/11/2014";"08:59:00";"80";"sem vítima";"250";"BR-163/MS";"Sul";"Colisão lateral no sentido contrário";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"08/11/2014";"09:13:00";"81";"com vítima";"520";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";1;0;1;0;0;0;0;0;0;0;0;0;1;1;0
"08/11/2014";"12:22:00";"110";"sem vítima";"735";"BR-163/MS";"Sul";"Saídas de pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"08/11/2014";"12:29:00";"111";"sem vítima";"584";"BR-163/MS";"Norte";"Saídas de pista";0;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"08/11/2014";"03:30:00";"152";"sem vítima";"263.5";"BR-163/MS";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"08/11/2014";"05:41:00";"183";"com vítima";"642";"BR-163/MS";"Norte";"Saídas de pista";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"08/11/2014";"06:22:00";"189";"sem vítima";"317";"BR-163/MS";"Sul";"Tombamento de moto";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"08/11/2014";"10:14:00";"230";"sem vítima";"684";"BR-163/MS";"Norte";"Atropelamento - Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"09/11/2014";"04:43:00";"37";"sem vítima";"43";"BR-163/MS";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"09/11/2014";"07:33:00";"59";"com vítima";"219";"BR-163/MS";"Norte";"Tombamento de moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"09/11/2014";"08:54:00";"84";"com vítima";"208";"BR-163/MS";"Sul";"Colisão com veículos (frontal)";1;0;0;0;0;1;0;0;0;0;1;1;0;0;0
"09/11/2014";"09:40:00";"101";"com vítima";"391";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";0;0;0;2;0;0;0;0;0;0;0;0;2;0;0
"09/11/2014";"09:40:00";"98";"com vítima";"391";"BR-163/MS";"Sul";"Colisão com veículos (traseira)";0;0;0;2;0;0;0;0;0;0;0;0;2;0;0
"10/11/2014";"08:34:00";"105";"com vítima";"626";"BR-163/MS";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
"10/11/2014";"05:46:00";"211";"sem vítima";"284";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"11/11/2014";"06:53:00";"55";"com vítima";"78";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"11/11/2014";"10:56:00";"119";"com vítima";"92.9";"BR-163/MS";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"11/11/2014";"11:27:00";"253";"sem vítima";"280";"BR-163/MS";"Sul";"Colisão com veículos (traseira)";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"12/11/2014";"08:50:00";"84";"sem vítima";"558";"BR-163/MS";"Norte";"Colisão c/ obstáculos";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"12/11/2014";"12:25:00";"123";"com vítima";"662";"BR-163/MS";"Norte";"Capotamento";0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
"12/11/2014";"12:36:00";"127";"com vítima";"245";"BR-163/MS";"Norte";"Colisão lateral no sentido contrário";1;0;1;0;0;0;0;0;0;0;1;0;0;1;1
